id_observation,date,annee,mois,semaine,region_administrative,prefecture,zone_climatique,latitude,longitude,temperature_moyenne_c,temperature_min_c,temperature_max_c,precipitation_mm,precipitation_7j_mm,precipitation_30j_mm,humidite_relative_pct,vitesse_vent_kmh,jours_pluie_7j,humidite_sol_pct,indice_eau_stagnante,cas_paludisme_simules,taux_incidence_simule_pour_1000,niveau_risque
GN2025-00732,2025-05-25,2025,5,21,Kindia,Kindia,côtier,10.06000,-12.87000,27.45,24.38,32.14,0.31,39.37,331.92,60.92,5.99,4,55.34,0.450,4,0.004,faible
GN2025-00733,2025-06-21,2025,6,25,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,26.81,21.74,31.26,27.97,80.88,305.81,76.43,8.10,7,60.63,0.831,9,0.009,moyen
GN2025-00734,2025-05-27,2025,5,22,Labé,Koubia,montagneux,11.59000,-11.90000,24.37,19.44,28.60,22.08,73.18,163.17,68.19,10.26,6,48.92,0.678,10,0.009,moyen
GN2025-00735,2025-04-16,2025,4,16,Labé,Labé,montagneux,11.32000,-12.29000,25.20,21.47,30.60,0.33,1.76,71.81,56.86,13.36,0,42.83,0.140,7,0.007,faible
GN2025-00736,2025-04-19,2025,4,16,Labé,Lélouma,montagneux,11.18000,-12.48000,24.38,20.69,28.37,0.54,25.94,115.84,55.17,8.26,2,45.37,0.331,4,0.004,faible
GN2025-00737,2025-05-17,2025,5,20,Labé,Mali,montagneux,12.08000,-12.30000,24.79,20.63,28.76,2.06,44.73,231.77,72.41,10.08,5,57.92,0.583,10,0.009,faible
GN2025-00738,2025-06-25,2025,6,26,Labé,Tougué,montagneux,11.45000,-11.67000,26.29,22.80,30.47,13.00,60.64,299.70,74.26,6.46,7,57.66,0.703,9,0.008,moyen
GN2025-00739,2025-12-04,2025,12,49,Mamou,Dalaba,montagneux,10.69000,-12.25000,25.57,21.05,31.21,65.56,191.24,662.03,93.18,11.01,6,97.44,1.000,12,0.011,eleve
GN2025-00740,2025-10-17,2025,10,42,Mamou,Mamou,montagneux,10.38000,-12.09000,24.93,21.84,30.67,48.41,151.76,607.16,75.69,8.33,6,75.62,1.000,8,0.008,eleve
GN2025-00741,2025-07-27,2025,7,30,Mamou,Pita,montagneux,11.06000,-12.40000,25.20,20.99,29.43,3.60,254.31,547.57,76.72,7.13,6,70.03,1.000,13,0.012,eleve
GN2025-00742,2025-08-15,2025,8,33,Nzérékoré,Beyla,forestier,8.69000,-8.65000,26.55,21.56,30.37,1.28,107.67,880.97,77.73,7.35,7,87.88,0.960,10,0.010,eleve
GN2025-00743,2025-08-17,2025,8,33,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,24.46,19.72,29.77,18.96,110.93,1131.06,89.53,2.88,6,98.00,0.940,10,0.011,eleve
GN2025-00744,2025-06-01,2025,6,22,Nzérékoré,Lola,forestier,7.80000,-8.53000,26.41,22.38,31.11,50.55,212.09,412.78,82.05,7.72,7,61.94,1.000,11,0.012,eleve
GN2025-00745,2025-11-14,2025,11,46,Nzérékoré,Macenta,forestier,8.54000,-9.47000,25.33,20.18,30.23,61.29,222.85,1026.86,88.14,6.34,5,98.00,1.000,13,0.014,eleve
GN2025-00746,2025-08-08,2025,8,32,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,25.44,20.31,29.37,19.06,171.13,860.61,77.79,9.38,7,94.64,1.000,12,0.013,eleve
GN2025-00747,2025-08-27,2025,8,35,Nzérékoré,Yomou,forestier,7.56000,-9.31000,26.14,21.09,29.67,68.75,364.26,1102.55,75.36,11.55,6,98.00,1.000,11,0.012,eleve
GN2025-00748,2025-03-08,2025,3,10,Conakry,Conakry,côtier,9.54000,-13.68000,27.47,22.65,32.50,0.27,17.10,78.58,58.86,15.73,1,40.52,0.186,5,0.006,faible
GN2025-00749,2025-12-21,2025,12,51,Boké,Boffa,côtier,10.18000,-14.04000,27.59,23.95,31.14,1.21,82.26,442.51,79.56,7.63,6,64.27,0.768,7,0.007,moyen
GN2025-00750,2025-10-10,2025,10,41,Boké,Boké,côtier,10.94000,-14.29000,28.05,23.38,33.46,45.03,94.59,424.55,78.64,10.75,5,78.26,0.819,11,0.011,moyen
GN2025-00751,2025-03-26,2025,3,13,Boké,Fria,côtier,10.37000,-13.58000,28.03,23.71,33.20,0.71,23.05,109.36,53.81,12.92,2,44.47,0.277,6,0.006,faible
GN2025-00752,2025-09-20,2025,9,38,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,28.04,24.35,31.63,35.64,97.22,324.79,78.21,8.33,5,67.27,0.828,10,0.010,moyen
GN2025-00753,2025-05-05,2025,5,19,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,29.64,24.93,34.26,1.37,20.95,61.82,60.85,6.16,3,40.95,0.242,2,0.002,faible
GN2025-00754,2025-03-12,2025,3,11,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,29.06,25.08,32.68,0.26,3.34,12.24,49.24,13.91,0,33.29,0.114,1,0.001,faible
GN2025-00755,2025-02-09,2025,2,6,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,27.60,23.59,31.35,0.19,2.82,32.21,58.14,12.19,0,42.62,0.131,3,0.003,faible
GN2025-00756,2025-11-30,2025,11,48,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,27.53,23.63,31.37,1.13,111.58,511.31,74.71,7.37,6,66.64,0.855,10,0.010,eleve
GN2025-00757,2025-05-28,2025,5,22,Faranah,Kissidougou,forestier,9.18000,-10.10000,27.40,23.75,32.77,38.69,91.29,292.77,72.94,8.18,5,50.69,0.693,8,0.008,moyen
GN2025-00758,2025-08-05,2025,8,32,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,28.04,24.52,32.46,2.52,46.09,207.98,74.42,8.50,6,57.25,0.590,9,0.009,moyen
GN2025-00759,2025-11-10,2025,11,46,Kankan,Kérouané,forestier,9.27000,-9.01000,26.61,22.69,30.12,11.90,121.01,574.36,77.67,7.05,7,78.95,0.992,10,0.010,eleve
GN2025-00760,2025-04-23,2025,4,17,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,27.91,23.92,32.46,0.39,63.27,83.09,61.30,5.42,2,41.41,0.423,4,0.004,faible
GN2025-00761,2025-05-13,2025,5,20,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,29.02,25.87,32.71,2.80,24.74,71.48,64.35,6.29,7,49.79,0.462,2,0.002,faible
GN2025-00762,2025-05-27,2025,5,22,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,31.36,27.02,34.90,0.89,40.03,108.53,69.44,10.53,3,46.07,0.416,7,0.007,faible
GN2025-00763,2025-08-24,2025,8,34,Kindia,Coyah,côtier,9.71000,-13.38000,28.27,23.66,34.02,118.60,297.35,1324.01,95.77,8.39,6,98.00,1.000,9,0.010,eleve
GN2025-00764,2025-11-26,2025,11,48,Kindia,Dubréka,côtier,9.79000,-13.52000,27.58,22.07,31.28,11.71,109.85,837.67,78.16,11.26,7,97.58,0.945,9,0.010,eleve
GN2025-00765,2025-08-08,2025,8,32,Kindia,Forécariah,côtier,9.43000,-13.09000,27.29,24.17,30.56,14.97,226.89,1210.08,71.48,8.81,6,98.00,1.000,16,0.017,eleve
GN2025-00766,2025-09-15,2025,9,38,Kindia,Kindia,côtier,10.06000,-12.87000,25.52,20.79,29.18,88.94,179.90,1042.58,84.10,5.64,6,98.00,1.000,9,0.010,eleve
GN2025-00767,2025-10-02,2025,10,40,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,26.78,21.91,30.31,49.97,115.63,674.51,77.00,7.81,6,89.60,0.854,10,0.010,eleve
GN2025-00768,2025-03-09,2025,3,10,Labé,Koubia,montagneux,11.59000,-11.90000,26.94,21.40,32.33,0.75,2.45,67.54,59.52,6.88,0,40.97,0.095,2,0.002,faible
GN2025-00769,2025-05-26,2025,5,22,Labé,Labé,montagneux,11.32000,-12.29000,25.03,21.38,28.41,45.32,127.69,273.04,75.45,12.29,5,58.90,0.884,10,0.009,moyen
GN2025-00770,2025-07-27,2025,7,30,Labé,Lélouma,montagneux,11.18000,-12.48000,22.61,19.09,27.85,22.34,172.25,596.56,69.93,7.57,6,73.12,1.000,6,0.006,moyen
GN2025-00771,2025-12-18,2025,12,51,Labé,Mali,montagneux,12.08000,-12.30000,24.65,21.18,28.46,1.09,77.19,280.57,67.93,9.96,6,58.66,0.723,7,0.006,moyen
GN2025-00772,2025-08-22,2025,8,34,Labé,Tougué,montagneux,11.45000,-11.67000,23.68,19.95,29.05,1.12,73.02,285.77,73.33,7.14,4,58.95,0.617,9,0.008,moyen
GN2025-00773,2025-02-26,2025,2,9,Mamou,Dalaba,montagneux,10.69000,-12.25000,25.81,21.01,31.18,0.38,2.89,53.07,66.13,14.48,0,47.25,0.133,5,0.005,faible
GN2025-00774,2025-03-06,2025,3,10,Mamou,Mamou,montagneux,10.38000,-12.09000,26.29,20.71,31.33,0.36,2.83,17.77,58.44,16.54,0,33.48,0.092,2,0.002,faible
GN2025-00775,2025-03-07,2025,3,10,Mamou,Pita,montagneux,11.06000,-12.40000,26.49,22.28,31.45,0.44,2.74,77.06,58.62,11.72,0,42.52,0.055,3,0.003,faible
GN2025-00776,2025-05-28,2025,5,22,Nzérékoré,Beyla,forestier,8.69000,-8.65000,25.73,21.14,31.17,30.89,81.96,381.13,67.64,8.13,5,70.22,0.663,11,0.011,moyen
GN2025-00777,2025-07-30,2025,7,31,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,25.25,20.58,29.44,35.49,306.01,1348.35,77.28,9.02,6,98.00,1.000,14,0.015,eleve
GN2025-00778,2025-02-19,2025,2,8,Nzérékoré,Lola,forestier,7.80000,-8.53000,26.16,22.66,30.37,0.79,3.68,13.33,57.71,8.65,1,42.05,0.132,2,0.002,faible
GN2025-00779,2025-02-17,2025,2,8,Nzérékoré,Macenta,forestier,8.54000,-9.47000,26.35,22.92,31.15,35.13,38.90,62.91,62.15,7.98,2,41.60,0.291,8,0.009,faible
GN2025-00780,2025-04-25,2025,4,17,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,26.05,21.74,30.43,0.64,81.57,207.94,63.67,10.98,2,49.51,0.558,9,0.010,moyen
GN2025-00781,2025-10-21,2025,10,43,Nzérékoré,Yomou,forestier,7.56000,-9.31000,25.84,21.41,29.65,0.35,137.21,960.84,77.32,7.91,4,98.00,0.915,10,0.011,eleve
GN2025-00782,2025-02-23,2025,2,8,Conakry,Conakry,côtier,9.54000,-13.68000,28.43,23.85,32.33,49.32,52.23,80.07,67.35,12.73,1,39.47,0.381,4,0.005,faible
GN2025-00783,2025-05-30,2025,5,22,Boké,Boffa,côtier,10.18000,-14.04000,28.22,24.61,32.98,1.78,53.39,222.40,64.94,7.14,5,56.48,0.601,8,0.008,moyen
GN2025-00784,2025-03-03,2025,3,10,Boké,Boké,côtier,10.94000,-14.29000,28.37,25.07,31.61,0.13,12.34,62.25,60.48,12.97,1,41.09,0.191,6,0.006,faible
GN2025-00785,2025-09-12,2025,9,37,Boké,Fria,côtier,10.37000,-13.58000,27.92,23.40,31.48,10.51,58.54,659.46,79.43,5.02,6,85.11,0.622,12,0.012,moyen
GN2025-00786,2025-11-10,2025,11,46,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,28.07,23.59,32.35,0.82,39.23,255.57,72.11,8.83,5,62.13,0.475,7,0.007,moyen
GN2025-00787,2025-02-16,2025,2,7,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,30.43,26.75,33.43,0.36,15.04,23.45,66.12,11.00,1,42.52,0.226,9,0.008,faible
GN2025-00788,2025-07-08,2025,7,28,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,28.99,25.20,32.69,2.66,95.46,228.97,73.35,5.88,7,58.11,0.844,8,0.008,moyen
GN2025-00789,2025-07-23,2025,7,30,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,27.49,22.06,31.49,1.13,52.33,212.44,77.47,4.36,6,57.19,0.662,5,0.005,moyen
GN2025-00790,2025-01-08,2025,1,2,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,28.59,23.30,32.54,0.26,6.81,7.30,63.56,10.87,1,43.10,0.164,3,0.003,faible
GN2025-00791,2025-02-23,2025,2,8,Faranah,Kissidougou,forestier,9.18000,-10.10000,27.31,22.17,32.22,0.55,41.26,50.10,59.17,11.44,1,35.52,0.319,5,0.005,faible
GN2025-00792,2025-06-03,2025,6,23,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,29.93,25.92,34.80,2.75,107.03,233.57,66.93,6.60,7,41.61,0.839,11,0.011,moyen
GN2025-00793,2025-07-19,2025,7,29,Kankan,Kérouané,forestier,9.27000,-9.01000,28.34,23.42,32.13,2.04,157.89,343.45,71.82,10.59,6,64.71,1.000,11,0.011,eleve
GN2025-00794,2025-10-21,2025,10,43,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,27.87,23.80,30.96,29.91,103.77,249.54,76.76,10.48,7,58.80,0.937,10,0.010,moyen
GN2025-00795,2025-07-03,2025,7,27,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.22,22.82,32.28,0.00,60.17,267.71,66.01,10.56,5,59.28,0.614,12,0.012,moyen
GN2025-00796,2025-12-21,2025,12,51,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,29.21,24.47,32.77,2.11,13.09,73.77,72.12,7.90,6,55.03,0.416,7,0.007,faible
GN2025-00797,2025-09-18,2025,9,38,Kindia,Coyah,côtier,9.71000,-13.38000,26.76,21.52,31.89,34.09,213.44,1041.66,79.06,5.71,7,91.57,1.000,12,0.013,eleve
GN2025-00798,2025-09-18,2025,9,38,Kindia,Dubréka,côtier,9.79000,-13.52000,26.87,23.24,32.04,32.58,132.67,812.26,87.71,9.31,6,98.00,1.000,22,0.024,eleve
GN2025-00799,2025-05-18,2025,5,20,Kindia,Forécariah,côtier,9.43000,-13.09000,28.44,23.60,32.03,0.32,191.46,424.32,65.76,8.83,6,62.66,1.000,10,0.011,eleve
GN2025-00800,2025-07-28,2025,7,31,Kindia,Kindia,côtier,10.06000,-12.87000,25.84,21.95,30.21,28.83,264.50,932.35,68.79,7.16,7,93.13,1.000,13,0.014,eleve
GN2025-00801,2025-08-05,2025,8,32,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,27.01,23.09,31.15,0.64,69.18,503.46,76.60,10.92,6,67.04,0.641,11,0.011,moyen
GN2025-00802,2025-06-19,2025,6,25,Labé,Koubia,montagneux,11.59000,-11.90000,24.90,20.18,28.48,2.67,25.18,228.72,71.20,6.96,6,51.08,0.520,8,0.007,faible
GN2025-00803,2025-10-23,2025,10,43,Labé,Labé,montagneux,11.32000,-12.29000,24.48,20.31,30.16,10.27,147.08,423.74,79.27,7.32,7,74.00,1.000,7,0.007,eleve
GN2025-00804,2025-09-27,2025,9,39,Labé,Lélouma,montagneux,11.18000,-12.48000,22.80,17.57,26.34,39.16,250.59,582.10,73.56,4.92,6,79.92,1.000,13,0.012,eleve
GN2025-00805,2025-05-22,2025,5,21,Labé,Mali,montagneux,12.08000,-12.30000,25.11,21.98,30.50,0.72,71.94,278.64,60.49,8.69,5,54.47,0.684,7,0.006,moyen
GN2025-00806,2025-06-03,2025,6,23,Labé,Tougué,montagneux,11.45000,-11.67000,25.44,21.21,30.54,0.28,86.19,239.27,73.47,6.97,4,49.13,0.728,6,0.005,moyen
GN2025-00807,2025-10-29,2025,10,44,Mamou,Dalaba,montagneux,10.69000,-12.25000,23.22,19.43,28.71,17.39,76.62,499.58,76.41,5.33,5,64.88,0.738,9,0.008,moyen
GN2025-00808,2025-03-25,2025,3,13,Mamou,Mamou,montagneux,10.38000,-12.09000,25.81,21.95,29.76,17.34,19.62,52.71,62.91,10.99,1,36.41,0.178,1,0.001,faible
GN2025-00809,2025-04-07,2025,4,15,Mamou,Pita,montagneux,11.06000,-12.40000,25.96,20.54,31.31,0.48,3.03,36.99,61.24,11.64,0,33.39,0.072,4,0.004,faible
GN2025-00810,2025-11-18,2025,11,47,Nzérékoré,Beyla,forestier,8.69000,-8.65000,27.04,22.18,31.07,11.86,101.59,829.64,76.87,8.31,5,94.83,0.749,18,0.018,eleve
GN2025-00811,2025-03-05,2025,3,10,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,27.37,22.04,32.39,0.59,3.29,101.64,57.64,9.41,0,44.43,0.161,6,0.007,faible
GN2025-00812,2025-04-28,2025,4,18,Nzérékoré,Lola,forestier,7.80000,-8.53000,25.93,21.14,29.79,32.93,129.65,313.07,65.55,6.81,2,52.57,0.745,5,0.005,moyen
GN2025-00813,2025-11-25,2025,11,48,Nzérékoré,Macenta,forestier,8.54000,-9.47000,24.50,20.84,29.28,42.44,293.64,1274.48,83.59,7.35,6,98.00,1.000,8,0.009,eleve
GN2025-00814,2025-03-16,2025,3,11,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,26.59,21.82,30.92,0.22,2.17,9.52,58.00,15.40,0,43.08,0.076,4,0.004,faible
GN2025-00815,2025-04-24,2025,4,17,Nzérékoré,Yomou,forestier,7.56000,-9.31000,26.67,21.72,30.24,0.73,62.11,183.07,59.54,9.87,4,52.73,0.520,10,0.011,moyen
GN2025-00816,2025-09-16,2025,9,38,Conakry,Conakry,côtier,9.54000,-13.68000,26.47,21.31,31.19,70.28,180.11,1088.63,81.96,10.94,6,98.00,1.000,17,0.020,eleve
GN2025-00817,2025-12-13,2025,12,50,Boké,Boffa,côtier,10.18000,-14.04000,27.56,23.46,31.69,50.75,138.32,609.80,79.18,6.36,7,76.57,1.000,22,0.023,eleve
GN2025-00818,2025-08-25,2025,8,35,Boké,Boké,côtier,10.94000,-14.29000,28.87,23.61,34.05,1.54,148.56,415.99,78.37,4.56,6,67.18,1.000,10,0.010,eleve
GN2025-00819,2025-04-28,2025,4,18,Boké,Fria,côtier,10.37000,-13.58000,28.57,24.75,33.94,0.47,48.07,130.98,61.18,10.32,1,46.04,0.327,5,0.005,faible
GN2025-00820,2025-04-04,2025,4,14,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,30.08,25.77,34.52,0.60,13.75,77.68,58.61,11.27,2,37.58,0.273,3,0.003,faible
GN2025-00821,2025-05-22,2025,5,21,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,29.12,24.33,32.41,7.45,33.06,137.33,65.13,9.61,4,49.17,0.442,3,0.003,faible
GN2025-00822,2025-01-22,2025,1,4,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,28.75,24.42,33.47,0.17,2.42,8.28,56.31,10.55,0,34.04,0.041,2,0.002,faible
GN2025-00823,2025-08-25,2025,8,35,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,27.04,23.70,31.55,0.86,64.26,450.46,74.62,11.17,6,67.68,0.740,5,0.005,moyen
GN2025-00824,2025-06-25,2025,6,26,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,28.34,24.17,31.94,8.88,126.83,457.67,72.81,12.69,5,71.44,0.868,13,0.013,eleve
GN2025-00825,2025-08-02,2025,8,31,Faranah,Kissidougou,forestier,9.18000,-10.10000,26.55,22.43,30.57,12.06,240.02,960.01,80.98,7.14,6,98.00,1.000,20,0.021,eleve
GN2025-00826,2025-01-30,2025,1,5,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,30.87,26.37,34.37,0.36,35.66,44.71,54.40,12.92,1,36.46,0.198,5,0.005,faible
GN2025-00827,2025-02-24,2025,2,9,Kankan,Kérouané,forestier,9.27000,-9.01000,29.53,25.84,34.75,0.40,2.37,17.51,55.66,13.09,0,34.81,0.077,4,0.004,faible
GN2025-00828,2025-09-13,2025,9,37,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,29.66,24.18,33.14,14.71,85.49,251.17,73.79,5.79,5,67.25,0.712,4,0.004,moyen
GN2025-00829,2025-11-10,2025,11,46,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,28.65,25.50,33.81,28.47,92.73,312.84,80.40,8.28,7,58.66,0.876,13,0.013,moyen
GN2025-00830,2025-09-05,2025,9,36,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,30.97,25.90,35.37,1.81,82.20,210.78,76.36,5.52,5,55.78,0.698,14,0.013,moyen
GN2025-00831,2025-08-31,2025,8,35,Kindia,Coyah,côtier,9.71000,-13.38000,26.97,22.30,32.11,2.40,236.12,1077.05,79.46,16.45,7,98.00,1.000,9,0.010,eleve
GN2025-00832,2025-05-14,2025,5,20,Kindia,Dubréka,côtier,9.79000,-13.52000,28.46,23.90,33.47,21.54,30.69,483.90,68.19,11.79,5,69.40,0.412,5,0.006,moyen
GN2025-00833,2025-06-01,2025,6,22,Kindia,Forécariah,côtier,9.43000,-13.09000,28.11,22.72,31.85,21.07,124.18,526.41,69.99,9.45,7,77.35,0.916,15,0.016,eleve
GN2025-00834,2025-11-24,2025,11,48,Kindia,Kindia,côtier,10.06000,-12.87000,26.63,21.90,31.92,37.07,127.26,856.58,76.15,7.85,6,89.86,0.902,9,0.010,eleve
GN2025-00835,2025-06-13,2025,6,24,Kindia,Télimélé,soudano-guinéen,10.91000,-13.04000,27.10,23.33,32.39,4.43,80.35,281.99,67.30,8.68,6,62.58,0.710,6,0.006,moyen
GN2025-00836,2025-02-20,2025,2,8,Labé,Koubia,montagneux,11.59000,-11.90000,25.12,21.60,30.00,0.48,26.52,52.67,65.68,8.18,2,46.21,0.260,2,0.002,faible
GN2025-00837,2025-01-15,2025,1,3,Labé,Labé,montagneux,11.32000,-12.29000,26.15,21.09,31.37,0.40,2.17,9.90,57.75,13.58,0,37.96,0.089,0,0.000,faible
GN2025-00838,2025-11-23,2025,11,47,Labé,Lélouma,montagneux,11.18000,-12.48000,24.80,20.99,28.78,58.72,161.42,720.14,86.42,6.80,6,94.08,1.000,10,0.009,eleve
GN2025-00839,2025-07-16,2025,7,29,Labé,Mali,montagneux,12.08000,-12.30000,23.93,20.73,28.58,1.70,33.53,389.13,74.08,5.76,7,77.19,0.534,5,0.005,faible
GN2025-00840,2025-05-20,2025,5,21,Labé,Tougué,montagneux,11.45000,-11.67000,25.91,20.93,29.40,0.96,87.75,179.56,71.39,13.20,4,57.61,0.671,9,0.008,faible
GN2025-00841,2025-07-15,2025,7,29,Mamou,Dalaba,montagneux,10.69000,-12.25000,24.76,21.63,29.63,1.31,135.51,308.69,72.81,12.58,7,62.00,1.000,7,0.007,moyen
GN2025-00842,2025-05-14,2025,5,20,Mamou,Mamou,montagneux,10.38000,-12.09000,25.74,22.73,30.40,0.38,14.45,41.15,58.42,8.83,5,27.24,0.353,6,0.006,faible
GN2025-00843,2025-11-09,2025,11,45,Mamou,Pita,montagneux,11.06000,-12.40000,24.89,19.77,29.72,18.93,131.42,367.15,76.00,10.46,6,69.79,0.993,9,0.008,moyen
GN2025-00844,2025-04-09,2025,4,15,Nzérékoré,Beyla,forestier,8.69000,-8.65000,26.79,21.24,31.53,0.20,2.72,52.49,53.37,7.54,0,32.37,0.077,3,0.003,faible
GN2025-00845,2025-06-22,2025,6,25,Nzérékoré,Guéckédou,forestier,8.57000,-10.13000,26.73,21.61,31.39,2.39,201.30,824.31,79.32,9.78,7,92.40,1.000,10,0.011,eleve
GN2025-00846,2025-05-22,2025,5,21,Nzérékoré,Lola,forestier,7.80000,-8.53000,25.47,22.30,29.92,20.33,115.88,381.50,70.02,6.71,6,64.92,0.929,7,0.007,moyen
GN2025-00847,2025-09-24,2025,9,39,Nzérékoré,Macenta,forestier,8.54000,-9.47000,25.02,21.13,30.55,56.40,268.03,1168.13,78.83,11.74,7,98.00,1.000,9,0.010,eleve
GN2025-00848,2025-12-27,2025,12,52,Nzérékoré,Nzérékoré,forestier,7.76000,-8.82000,27.29,22.39,32.26,9.95,285.55,926.69,76.18,7.90,6,97.73,1.000,15,0.016,eleve
GN2025-00849,2025-08-25,2025,8,35,Nzérékoré,Yomou,forestier,7.56000,-9.31000,25.70,22.18,31.10,74.27,299.98,1028.07,86.96,10.96,6,98.00,1.000,17,0.018,eleve
GN2025-00850,2025-03-20,2025,3,12,Conakry,Conakry,côtier,9.54000,-13.68000,26.98,23.56,31.68,0.15,88.73,213.72,59.10,9.96,2,47.36,0.592,8,0.009,moyen
GN2025-00851,2025-12-10,2025,12,50,Boké,Boffa,côtier,10.18000,-14.04000,27.76,24.62,31.79,18.55,76.18,655.91,78.11,10.21,6,83.20,0.789,14,0.015,eleve
GN2025-00852,2025-12-14,2025,12,50,Boké,Boké,côtier,10.94000,-14.29000,28.54,23.02,34.04,0.63,30.83,445.63,75.91,10.17,5,63.62,0.441,3,0.003,moyen
GN2025-00853,2025-04-29,2025,4,18,Boké,Fria,côtier,10.37000,-13.58000,29.16,24.32,33.39,7.01,54.98,137.29,64.35,8.99,2,52.13,0.368,10,0.010,faible
GN2025-00854,2025-07-02,2025,7,27,Boké,Gaoual,soudano-guinéen,11.75000,-13.20000,29.59,25.52,34.19,1.74,48.23,288.73,72.72,5.70,7,59.34,0.636,5,0.005,moyen
GN2025-00855,2025-07-27,2025,7,30,Boké,Koundara,soudano-guinéen,12.48000,-13.30000,28.48,23.60,32.56,1.78,12.25,70.07,69.33,8.46,5,48.58,0.375,7,0.007,faible
GN2025-00856,2025-12-30,2025,12,1,Faranah,Dabola,soudano-guinéen,10.75000,-11.11000,27.46,24.20,31.55,24.34,88.41,207.32,75.79,9.10,6,55.32,0.760,7,0.007,moyen
GN2025-00857,2025-12-06,2025,12,49,Faranah,Dinguiraye,soudano-guinéen,11.30000,-10.72000,26.48,22.16,31.10,25.85,55.06,166.77,71.70,9.86,4,56.41,0.523,6,0.006,moyen
GN2025-00858,2025-06-02,2025,6,23,Faranah,Faranah,soudano-guinéen,10.04000,-10.74000,27.42,23.84,31.10,7.71,21.84,267.36,76.41,5.74,5,51.10,0.478,1,0.001,moyen
GN2025-00859,2025-04-19,2025,4,16,Faranah,Kissidougou,forestier,9.18000,-10.10000,27.70,23.78,32.78,0.14,18.29,153.79,61.17,8.73,1,45.08,0.176,4,0.004,faible
GN2025-00860,2025-02-26,2025,2,9,Kankan,Kankan,soudano-guinéen,10.39000,-9.31000,29.49,25.26,34.81,0.20,2.76,13.45,63.22,9.07,0,37.26,0.109,3,0.003,faible
GN2025-00861,2025-05-29,2025,5,22,Kankan,Kérouané,forestier,9.27000,-9.01000,29.29,24.35,32.94,0.47,77.66,292.54,75.91,7.74,5,71.59,0.640,10,0.010,moyen
GN2025-00862,2025-07-27,2025,7,30,Kankan,Kouroussa,soudano-guinéen,10.65000,-9.89000,28.81,24.89,32.86,2.89,17.87,345.06,78.17,10.74,6,67.93,0.465,8,0.008,moyen
GN2025-00863,2025-07-30,2025,7,31,Kankan,Mandiana,soudano-guinéen,10.63000,-8.68000,29.62,25.75,33.75,0.87,32.66,288.00,76.95,10.27,4,63.80,0.463,13,0.013,faible
GN2025-00864,2025-08-03,2025,8,31,Kankan,Siguiri,soudano-guinéen,11.42000,-9.17000,29.19,25.03,32.86,2.73,72.76,166.84,67.26,7.55,5,51.73,0.629,4,0.004,moyen
GN2025-00865,2025-01-23,2025,1,4,Kindia,Coyah,côtier,9.71000,-13.38000,30.23,25.83,33.63,0.10,30.62,38.55,55.52,8.45,1,36.89,0.334,4,0.004,faible
GN2025-00866,2025-02-22,2025,2,8,Kindia,Dubréka,côtier,9.79000,-13.52000,29.76,26.16,34.74,0.67,3.42,121.18,56.57,11.69,0,48.92,0.096,2,0.002,faible
GN2025-00867,2025-01-14,2025,1,3,Kindia,Forécariah,côtier,9.43000,-13.09000,28.22,25.06,33.03,0.14,9.03,12.89,54.48,11.99,1,36.23,0.198,6,0.006,faible
